CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,Recency_scaled,Frequency_scaled,Monetary_scaled,RFM_Score,CustomerCategory,Cluster_ID
13496,29/11/2011,-363,35,653.33,0.973190349,0.004333418,0.002318254,0.979842021,High,0
13497,02/03/2011,-91,19,348.05,0.243967828,0.002294163,0.001228755,0.247490746,Low,2
13499,22/11/2011,-356,42,1159.11,0.954423592,0.005225593,0.004123307,0.963772492,High,0
13500,16/11/2011,-350,65,1166.77,0.938337802,0.008157023,0.004150644,0.950645469,High,0
13501,24/02/2011,-85,52,1340.32,0.227882038,0.006500127,0.004770018,0.239152183,Low,2
13502,23/11/2011,-357,18,292,0.957104558,0.002166709,0.001028721,0.960299988,High,0
13503,29/09/2011,-302,17,216.85,0.809651475,0.002039256,0.000760522,0.812451252,Medium,0
13504,06/10/2011,-309,22,295.93,0.828418231,0.002676523,0.001042747,0.8321375,Medium,0
13505,28/09/2011,-301,215,4393.63,0.806970509,0.027275045,0.015666825,0.849912379,Medium,0
13506,27/01/2011,-57,26,458.52,0.152815013,0.003186337,0.001623006,0.157624357,Low,2
13507,06/12/2011,-370,162,2479.16,0.991957105,0.02052001,0.008834368,1.021311483,High,0
13508,10/04/2011,-130,12,110.97,0.348525469,0.001401988,0.000382652,0.35031011,Low,2
13509,01/12/2011,-365,44,979.72,0.978552279,0.0054805,0.003483091,0.987515869,High,0
13510,08/12/2011,-372,115,1791.56,0.997319035,0.014529697,0.006380427,1.018229158,High,0
13512,24/03/2011,-113,15,251.21,0.302949062,0.001784349,0.000883148,0.305616558,Low,2
13513,05/08/2011,-247,10,205.1,0.662198391,0.001147081,0.000718588,0.664064061,Low,1
13514,27/09/2011,-300,4,152.2,0.804289544,0.00038236,0.000529796,0.805201701,Medium,0
13515,28/09/2011,-301,59,891.12,0.806970509,0.007392302,0.003166891,0.817529702,Medium,0
13516,18/11/2011,-352,44,1389.41,0.943699732,0.0054805,0.004945213,0.954125445,High,0
13517,11/10/2011,-314,141,2128.42,0.841823056,0.017843487,0.00758263,0.867249173,Medium,0
13518,15/09/2011,-288,38,659.44,0.772117962,0.004715779,0.00234006,0.779173801,Medium,0
13519,22/09/2011,-295,8,122.75,0.790884718,0.000892174,0.000424693,0.792201586,Medium,0
13520,12/10/2011,-315,93,3624.35,0.844504021,0.01172572,0.01292138,0.869151122,Medium,0
13521,08/12/2011,-372,436,1093.65,0.997319035,0.055442264,0.00388969,1.056650989,High,0
13522,09/11/2011,-343,5,125.8,0.919571046,0.000509814,0.000435578,0.920516438,Medium,0
13523,06/11/2011,-340,172,3964.88,0.91152815,0.021794545,0.014136681,0.947459376,Medium,0
13524,30/10/2011,-333,27,680.18,0.892761394,0.00331379,0.002414078,0.898489262,Medium,0
13525,25/11/2011,-359,6,628.78,0.962466488,0.000637267,0.002230639,0.965334394,High,0
13527,06/11/2011,-340,223,2287.51,0.91152815,0.028294672,0.008150398,0.947973221,Medium,0
13529,22/09/2011,-295,15,307.76,0.790884718,0.001784349,0.001084966,0.793754033,Medium,0
13531,18/05/2011,-168,22,483.8,0.450402145,0.002676523,0.001713227,0.454791895,Low,1
13532,06/11/2011,-340,66,210.31,0.91152815,0.008284476,0.000737182,0.920549808,Medium,0
13533,10/06/2011,-191,76,270.79,0.512064343,0.009559011,0.000953026,0.52257638,Low,1
13534,07/12/2011,-371,296,5870.08,0.99463807,0.037598776,0.020936055,1.053172901,High,0
13536,08/12/2011,-372,179,3448.29,0.997319035,0.022686719,0.012293048,1.032298802,High,0
13538,27/10/2011,-330,25,1280.85,0.884718499,0.003058884,0.004557779,0.892335161,Medium,0
13539,15/09/2011,-288,37,631.34,0.772117962,0.004588325,0.002239775,0.778946063,Medium,0
13544,31/10/2011,-334,87,291.41,0.895442359,0.010960999,0.001026616,0.907429974,Medium,0
13546,27/11/2011,-361,98,626.99,0.967828418,0.012362988,0.00222425,0.982415656,High,0
13548,04/09/2011,-277,124,682.41,0.742627346,0.015676778,0.002422036,0.76072616,Low,1
13549,14/11/2011,-348,51,918.2,0.932975871,0.006372674,0.003263535,0.942612081,Medium,0
13551,24/01/2011,-54,4,91.8,0.144772118,0.00038236,0.000314237,0.145468716,Low,2
13552,04/10/2011,-307,109,3740.07,0.8230563,0.013764976,0.013334367,0.850155643,Medium,0
13555,27/09/2011,-300,136,4149.28,0.804289544,0.01720622,0.014794777,0.836290541,Medium,0
13557,11/11/2011,-345,34,584.06,0.924932976,0.004205965,0.00207104,0.93120998,Medium,0
13558,04/12/2011,-368,175,605.06,0.986595174,0.022176905,0.002145985,1.010918065,High,0
13560,02/12/2011,-366,33,174.37,0.981233244,0.004078511,0.000608917,0.985920673,High,0
13561,08/05/2011,-158,14,141.86,0.423592493,0.001656895,0.000492894,0.425742282,Low,1
13562,19/09/2011,-292,82,1799.33,0.782841823,0.010323732,0.006408157,0.799573711,Medium,0
13563,16/09/2011,-289,49,777.53,0.774798928,0.006117767,0.002761505,0.7836782,Medium,0
13564,18/07/2011,-229,83,1749.02,0.613941019,0.010451185,0.006228608,0.630620812,Low,1
13565,20/11/2011,-354,38,240.22,0.949061662,0.004715779,0.000843926,0.954621367,High,0
13566,30/10/2011,-333,176,874.71,0.892761394,0.022304359,0.003108326,0.918174079,Medium,0
13568,19/06/2011,-200,44,192.85,0.536193029,0.0054805,0.00067487,0.542348399,Low,1
13569,22/11/2011,-356,85,373.75,0.954423592,0.010706092,0.001320475,0.966450159,High,0
13570,10/04/2011,-130,27,239.49,0.348525469,0.00331379,0.000841321,0.35268058,Low,2
13571,27/11/2011,-361,341,2092.32,0.967828418,0.043334183,0.007453794,1.018616395,High,0
13572,18/05/2011,-168,33,1384.25,0.450402145,0.004078511,0.004926798,0.459407454,Low,1
13573,20/10/2011,-323,26,294.4,0.865951743,0.003186337,0.001037286,0.870175366,Medium,0
13575,16/11/2011,-350,46,732.07,0.938337802,0.005735407,0.002599265,0.946672473,Medium,0
13576,29/11/2011,-363,126,6717.34,0.973190349,0.015931685,0.023959799,1.013081832,High,0
13577,14/11/2011,-348,83,1687.6,0.932975871,0.010451185,0.006009409,0.949436465,High,0
13579,25/11/2011,-359,23,467.04,0.962466488,0.002803977,0.001653413,0.966923877,High,0
13581,03/02/2011,-64,10,118,0.171581769,0.001147081,0.000407741,0.173136592,Low,2
13583,07/07/2011,-218,53,781.03,0.584450402,0.006627581,0.002773996,0.593851979,Low,1
13584,06/02/2011,-67,24,142.4,0.179624665,0.00293143,0.000494821,0.183050916,Low,2
13587,07/10/2011,-310,8,712.4,0.831099196,0.000892174,0.002529066,0.834520436,Medium,0
13588,24/11/2011,-358,174,2478.95,0.959785523,0.022049452,0.008833619,0.990668593,High,0
13589,25/11/2011,-359,21,379.65,0.962466488,0.00254907,0.001341531,0.966357088,High,0
13590,28/11/2011,-362,87,1981.92,0.970509383,0.010960999,0.007059793,0.988530176,High,0
13591,06/10/2011,-309,58,1117.13,0.828418231,0.007264848,0.003973487,0.839656566,Medium,0
13592,04/11/2011,-338,16,247.96,0.90616622,0.001911802,0.000871549,0.908949571,Medium,0
13593,23/08/2011,-265,128,2037.08,0.710455764,0.016186592,0.007256651,0.733899007,Low,1
13594,18/10/2011,-321,26,396.97,0.860589812,0.003186337,0.001403343,0.865179493,Medium,0
13596,04/12/2011,-368,166,697.04,0.986595174,0.021029824,0.002474248,1.010099247,High,0
13598,23/10/2011,-326,40,180.17,0.873994638,0.004970686,0.000629617,0.87959494,Medium,0
13599,08/12/2011,-372,247,5153.67,0.997319035,0.031353556,0.018379294,1.047051885,High,0
13600,31/01/2011,-61,19,219.52,0.163538874,0.002294163,0.000770051,0.166603087,Low,2
13601,25/10/2011,-328,99,693.32,0.879356568,0.012490441,0.002460972,0.894307982,Medium,0
13602,06/10/2011,-309,23,428.89,0.828418231,0.002803977,0.001517261,0.832739468,Medium,0
13603,13/11/2011,-347,27,164.34,0.930294906,0.00331379,0.000573122,0.934181818,Medium,0
13606,10/11/2011,-344,43,280.54,0.922252011,0.005353046,0.000987822,0.928592879,Medium,0
13607,30/10/2011,-333,98,678.01,0.892761394,0.012362988,0.002406333,0.907530715,Medium,0
13610,27/11/2011,-361,226,1131.88,0.967828418,0.028677033,0.004026127,1.000531578,High,0
13611,11/09/2011,-284,74,1171.8,0.761394102,0.009304104,0.004168596,0.774866802,Medium,0
13614,15/11/2011,-349,201,1610.46,0.935656836,0.025490696,0.005734108,0.96688164,High,0
13615,25/01/2011,-55,23,417.69,0.147453083,0.002803977,0.00147729,0.15173435,Low,2
13617,30/10/2011,-333,44,544.18,0.892761394,0.0054805,0.001928714,0.900170608,Medium,0
13618,19/06/2011,-200,13,177.34,0.536193029,0.001529442,0.000619517,0.538341988,Low,1
13621,15/08/2011,-257,19,213.85,0.689008043,0.002294163,0.000749815,0.692052021,Low,1
13623,09/11/2011,-343,81,747.78,0.919571046,0.010196278,0.002655332,0.932422656,Medium,0
13626,01/04/2011,-121,19,257.23,0.324396783,0.002294163,0.000904632,0.327595578,Low,2
13627,11/10/2011,-314,92,1638.47,0.841823056,0.011598267,0.005834071,0.859255394,Medium,0
13629,16/11/2011,-350,59,7792.36,0.938337802,0.007392302,0.027796384,0.973526488,High,0
13630,04/12/2011,-368,71,2031.78,0.986595174,0.008921744,0.007237736,1.002754654,High,0
13631,01/09/2011,-274,11,3070.42,0.73458445,0.001274535,0.010944487,0.746803472,Low,1
13632,15/11/2011,-349,146,2121.27,0.935656836,0.018480755,0.007557112,0.961694703,High,0
13634,06/11/2011,-340,188,1575.16,0.91152815,0.023833801,0.005608127,0.940970078,Medium,0
13635,03/10/2011,-306,62,1071.03,0.820375335,0.007774662,0.003808963,0.83195896,Medium,0
13636,03/11/2011,-337,63,949.12,0.903485255,0.007902116,0.003373884,0.914761255,Medium,0
13637,18/10/2011,-321,101,810.5,0.860589812,0.012745348,0.00287917,0.87621433,Medium,0
13638,24/11/2011,-358,8,122.64,0.959785523,0.000892174,0.000424301,0.961101998,High,0
13639,26/09/2011,-299,40,1033.34,0.801608579,0.004970686,0.003674453,0.810253718,Medium,0
13642,08/05/2011,-158,66,354.8,0.423592493,0.008284476,0.001252845,0.433129814,Low,1
13643,08/11/2011,-342,28,519.44,0.91689008,0.003441244,0.00184042,0.922171745,Medium,0
13644,23/11/2011,-357,146,2624.26,0.957104558,0.018480755,0.009352208,0.98493752,High,0
13645,11/08/2011,-253,5,252.1,0.678284182,0.000509814,0.000886324,0.67968032,Low,1
13647,30/11/2011,-364,79,1678.12,0.975871314,0.009941371,0.005975576,0.991788261,High,0
13649,28/03/2011,-117,23,346.6,0.313672922,0.002803977,0.00122358,0.317700479,Low,2
13650,23/11/2011,-357,96,1836.34,0.957104558,0.012108081,0.00654024,0.975752878,High,0
13651,04/11/2011,-338,6,94.2,0.90616622,0.000637267,0.000322803,0.90712629,Medium,0
13652,25/10/2011,-328,63,1095.08,0.879356568,0.007902116,0.003894794,0.891153478,Medium,0
13654,27/10/2011,-330,166,2707.33,0.884718499,0.021029824,0.009648673,0.915396995,Medium,0
13655,17/08/2011,-259,56,932.97,0.694369973,0.007009941,0.003316247,0.704696162,Low,1
13656,28/06/2011,-209,49,379.65,0.560321716,0.006117767,0.001341531,0.567781014,Low,1
13657,29/11/2011,-363,16,382.14,0.973190349,0.001911802,0.001350417,0.976452568,High,0
13658,30/11/2011,-364,108,2639.17,0.975871314,0.013637522,0.00940542,0.998914256,High,0
13659,18/05/2011,-168,104,1573.2,0.450402145,0.013127708,0.005601132,0.469130986,Low,1
13662,15/09/2011,-288,53,897.76,0.772117962,0.006627581,0.003190588,0.781936131,Medium,0
13663,13/06/2011,-194,13,189.47,0.520107239,0.001529442,0.000662807,0.522299487,Low,1
13666,10/10/2011,-313,12,84.65,0.839142091,0.001401988,0.00028872,0.840832799,Medium,0
13667,13/07/2011,-224,87,305.02,0.600536193,0.010960999,0.001075188,0.61257238,Low,1
13668,07/12/2011,-371,470,6363.59,0.99463807,0.059775682,0.022697318,1.077111069,High,0
13669,20/10/2011,-323,9,218.55,0.865951743,0.001019628,0.000766589,0.86773796,Medium,0
13670,25/09/2011,-298,25,349.7,0.798927614,0.003058884,0.001234644,0.803221141,Medium,0
13672,11/02/2011,-72,6,186.39,0.193029491,0.000637267,0.000651815,0.194318573,Low,2
13673,21/11/2011,-355,65,396.92,0.951742627,0.008157023,0.001403165,0.961302815,High,0
13675,11/07/2011,-222,25,486.82,0.595174263,0.003058884,0.001724005,0.599957151,Low,1
13678,11/07/2011,-222,16,232.6,0.595174263,0.001911802,0.000816731,0.597902796,Low,1
13680,08/12/2011,-372,195,3722.42,0.997319035,0.024725975,0.013271377,1.035316387,High,0
13681,22/11/2011,-356,57,827.83,0.954423592,0.007137395,0.002941018,0.964502006,High,0
13682,05/06/2011,-186,3,59.5,0.498659517,0.000254907,0.000198963,0.499113388,Low,1
13684,27/02/2011,-88,30,67.23,0.235924933,0.003696151,0.000226551,0.239847635,Low,2
13685,07/12/2011,-371,39,3119.44,0.99463807,0.004843232,0.011119432,1.010600734,High,0
13686,10/06/2011,-191,8,72,0.512064343,0.000892174,0.000243574,0.513200092,Low,1
13689,07/10/2011,-310,6,910,0.831099196,0.000637267,0.003234271,0.834970734,Medium,0
13690,11/10/2011,-314,9,172.25,0.841823056,0.001019628,0.000601351,0.843444035,Medium,0
13692,15/11/2011,-349,53,1488.32,0.935656836,0.006627581,0.005298208,0.947582626,Medium,0
13694,06/12/2011,-370,568,65039.62,0.991957105,0.072266123,0.232103295,1.296326522,High,0
13695,08/11/2011,-342,90,2504.13,0.91689008,0.01134336,0.008923482,0.937156922,Medium,0
13697,01/11/2011,-335,12,151.3,0.898123324,0.001401988,0.000526584,0.900051897,Medium,0
13699,07/07/2011,-218,14,308.58,0.584450402,0.001656895,0.001087893,0.58719519,Low,1
13700,13/11/2011,-347,197,2265.12,0.930294906,0.024980882,0.008070491,0.96334628,High,0
13703,25/01/2011,-55,1,99.5,0.147453083,0,0.000341717,0.147794801,Low,2
13704,04/12/2011,-368,134,2308.06,0.986595174,0.016951313,0.008223738,1.011770225,High,0
13705,02/12/2011,-366,28,711.86,0.981233244,0.003441244,0.002527139,0.987201627,High,0
13706,10/02/2011,-71,20,330.79,0.190348525,0.002421616,0.001167157,0.193937298,Low,2
13707,17/03/2011,-106,48,806.41,0.284182306,0.005990314,0.002864574,0.293037193,Low,2
13708,13/03/2011,-102,51,296.88,0.273458445,0.006372674,0.001046137,0.280877256,Low,2
13709,06/12/2011,-370,336,6328.05,0.991957105,0.042696916,0.022570481,1.057224501,High,0
13710,08/11/2011,-342,8,180.48,0.91689008,0.000892174,0.000630723,0.918412978,Medium,0
13711,05/05/2011,-155,13,252.06,0.415549598,0.001529442,0.000886181,0.417965221,Low,1
13712,07/04/2011,-127,10,228.84,0.340482574,0.001147081,0.000803313,0.342432968,Low,2
13715,03/03/2011,-92,105,1079.34,0.246648794,0.013255162,0.00383862,0.263742575,Low,2
13716,15/03/2011,-104,21,138.28,0.278820375,0.00254907,0.000480117,0.281849562,Low,2
13717,07/11/2011,-341,102,1445.01,0.914209115,0.012872801,0.005143641,0.932225558,Medium,0
13718,07/04/2011,-127,12,306.55,0.340482574,0.001401988,0.001080648,0.34296521,Low,2
13719,24/11/2011,-358,60,1041.68,0.959785523,0.007519755,0.003704217,0.971009495,High,0
13720,15/08/2011,-257,43,799.9,0.689008043,0.005353046,0.00284134,0.697202429,Low,1
13721,03/11/2011,-337,28,524.14,0.903485255,0.003441244,0.001857194,0.908783693,Medium,0
13722,31/07/2011,-242,85,2375.41,0.648793566,0.010706092,0.0084641,0.667963758,Low,1
13723,06/05/2011,-156,6,199.85,0.418230563,0.000637267,0.000699852,0.419567682,Low,1
13725,21/10/2011,-324,104,1980.56,0.868632708,0.013127708,0.007054939,0.888815355,Medium,0
13726,01/11/2011,-335,42,1079.66,0.898123324,0.005225593,0.003839762,0.907188679,Medium,0
13727,11/11/2011,-345,20,333.48,0.924932976,0.002421616,0.001176757,0.928531349,Medium,0
13728,03/11/2011,-337,63,1016.14,0.903485255,0.007902116,0.003613069,0.915000439,Medium,0
13730,27/07/2011,-238,43,752.6,0.638069705,0.005353046,0.002672534,0.646095285,Low,1
13731,04/05/2011,-154,38,610.59,0.412868633,0.004715779,0.002165721,0.419750133,Low,1
13732,11/11/2011,-345,33,491.86,0.924932976,0.004078511,0.001741992,0.930753479,Medium,0
13735,15/11/2011,-349,196,2885.24,0.935656836,0.024853428,0.010283607,0.970793872,High,0
13736,04/12/2011,-368,191,731.9,0.986595174,0.024216161,0.002598658,1.013409994,High,0
13737,23/05/2011,-173,30,339.6,0.463806971,0.003696151,0.001198598,0.46870172,Low,1
13739,21/11/2011,-355,3,216.9,0.951742627,0.000254907,0.0007607,0.952758235,High,0
13740,13/04/2011,-133,23,350.75,0.356568365,0.002803977,0.001238391,0.360610732,Low,2
13741,29/09/2011,-302,34,668.43,0.809651475,0.004205965,0.002372144,0.816229583,Medium,0
13742,23/11/2011,-357,321,3131.02,0.957104558,0.040785113,0.011160759,1.00905043,High,0
13743,07/12/2011,-371,41,1341.6,0.99463807,0.005098139,0.004774587,1.004510795,High,0
13744,05/09/2011,-278,72,1156.36,0.745308311,0.009049197,0.004113493,0.758471001,Low,1
13745,30/06/2011,-211,25,300.04,0.565683646,0.003058884,0.001057415,0.569799944,Low,1
13747,01/12/2010,0,1,79.6,0,0,0.000270697,0.000270697,Low,2
13748,05/09/2011,-278,28,948.25,0.745308311,0.003441244,0.003370779,0.752120334,Low,1
13750,17/10/2011,-320,24,1647.26,0.857908847,0.00293143,0.005865441,0.866705719,Medium,0
13751,24/02/2011,-85,9,296.25,0.227882038,0.001019628,0.001043889,0.229945554,Low,2
13752,07/08/2011,-249,76,1186.28,0.667560322,0.009559011,0.004220273,0.681339605,Low,1
13753,25/02/2011,-86,35,741.26,0.230563003,0.004333418,0.002632063,0.237528484,Low,2
13754,11/07/2011,-222,12,282.6,0.595174263,0.001401988,0.000995174,0.597571425,Low,1
13755,06/12/2011,-370,342,2161.35,0.991957105,0.043461637,0.007700152,1.043118893,High,0
13756,07/12/2011,-371,142,5189.52,0.99463807,0.017970941,0.018507238,1.031116248,High,0
13758,28/11/2011,-362,117,3190.55,0.970509383,0.014784604,0.011373213,0.9966672,High,0
13759,06/11/2011,-340,25,659.41,0.91152815,0.003058884,0.002339952,0.916926986,Medium,0
13760,16/10/2011,-319,57,286.79,0.855227882,0.007137395,0.001010127,0.863375404,Medium,0
13761,20/10/2011,-323,70,1070.65,0.865951743,0.00879429,0.003807607,0.878553639,Medium,0
13762,05/05/2011,-155,7,306.72,0.415549598,0.000764721,0.001081255,0.417395573,Low,1
13763,07/10/2011,-310,15,1714.96,0.831099196,0.001784349,0.006107053,0.838990597,Medium,0
13764,30/09/2011,-303,208,1521.76,0.81233244,0.02638287,0.005417551,0.844132861,Medium,0
13767,07/12/2011,-371,368,17220.36,0.99463807,0.046775427,0.061443507,1.102857003,High,0
13769,07/12/2011,-371,135,2796.51,0.99463807,0.017078766,0.009966943,1.021683779,High,0
13771,06/10/2011,-309,119,2634.45,0.828418231,0.015039511,0.009388575,0.852846316,Medium,0
13772,06/11/2011,-340,177,1132.13,0.91152815,0.022431812,0.004027019,0.937986982,Medium,0
13774,19/09/2011,-292,22,345,0.782841823,0.002676523,0.00121787,0.786736216,Medium,0
13777,09/12/2011,-373,197,25977.16,1,0.024980882,0.092695216,1.117676098,High,0
13778,28/08/2011,-270,9,178.7,0.72386059,0.001019628,0.00062437,0.725504588,Low,1
13780,02/12/2011,-366,57,360.01,0.981233244,0.007137395,0.001271439,0.989642077,High,0
13781,03/04/2011,-123,17,127.84,0.329758713,0.002039256,0.000442859,0.332240827,Low,2
13782,27/11/2011,-361,115,912,0.967828418,0.014529697,0.003241408,0.985599523,High,0
13784,30/11/2011,-364,31,2462.79,0.975871314,0.003823604,0.008775946,0.988470864,High,0
13786,07/12/2010,-6,7,230.4,0.016085791,0.000764721,0.00080888,0.017659392,Low,2
13787,25/09/2011,-298,31,309.04,0.798927614,0.003823604,0.001089534,0.803840753,Medium,0
13790,05/12/2011,-369,45,348.8,0.989276139,0.005607953,0.001231432,0.996115524,High,0
13791,04/08/2011,-246,11,1516,0.659517426,0.001274535,0.005396994,0.666188955,Low,1
13792,04/10/2011,-307,13,195.55,0.8230563,0.001529442,0.000684506,0.825270248,Medium,0
13798,08/12/2011,-372,349,37153.85,0.997319035,0.044353811,0.132583151,1.174255997,High,0
13799,15/08/2011,-257,39,688.86,0.689008043,0.004843232,0.002445055,0.69629633,Low,1
13800,03/02/2011,-64,33,558.32,0.171581769,0.004078511,0.001979177,0.177639458,Low,2
13801,04/10/2011,-307,23,324.8,0.8230563,0.002803977,0.001145779,0.827006056,Medium,0
13802,24/07/2011,-235,60,4599.42,0.63002681,0.007519755,0.016401259,0.653947824,Low,1
13803,29/03/2011,-118,17,277.07,0.316353887,0.002039256,0.000975438,0.319368581,Low,2
13804,09/11/2011,-343,137,2635.79,0.919571046,0.017333673,0.009393357,0.946298076,Medium,0
13805,18/10/2011,-321,13,924.6,0.860589812,0.001529442,0.003286376,0.86540563,Medium,0
13806,07/10/2011,-310,10,256.38,0.831099196,0.001147081,0.000901599,0.833147876,Medium,0
13807,07/12/2010,-6,7,112.6,0.016085791,0.000764721,0.000388469,0.017238981,Low,2
13808,04/12/2011,-368,76,1747.66,0.986595174,0.009559011,0.006223754,1.002377939,High,0
13809,07/02/2011,-68,12,155.05,0.18230563,0.001401988,0.000539967,0.184247585,Low,2
13810,11/11/2011,-345,35,1499.01,0.924932976,0.004333418,0.005336359,0.934602754,Medium,0
13811,09/06/2011,-190,13,814.5,0.509383378,0.001529442,0.002893446,0.513806265,Low,1
13812,28/10/2011,-331,36,539,0.887399464,0.004460872,0.001910227,0.893770563,Medium,0
13813,31/10/2011,-334,69,1366.86,0.895442359,0.008666837,0.004864736,0.908973932,Medium,0
13814,08/09/2011,-281,57,1579.12,0.753351206,0.007137395,0.00562226,0.766110861,Low,1
13815,17/11/2011,-351,176,4027.36,0.941018767,0.022304359,0.014359662,0.977682788,High,0
13816,16/11/2011,-350,28,571.67,0.938337802,0.003441244,0.002026822,0.943805867,Medium,0
13817,10/11/2011,-344,24,382.98,0.922252011,0.00293143,0.001353415,0.926536856,Medium,0
13819,11/02/2011,-72,36,1140.35,0.193029491,0.004460872,0.004056355,0.201546718,Low,2
13821,18/07/2011,-229,59,385.64,0.613941019,0.007392302,0.001362908,0.622696229,Low,1
13822,04/12/2011,-368,96,632,0.986595174,0.012108081,0.00224213,1.000945385,High,0
13823,21/11/2011,-355,40,957.66,0.951742627,0.004970686,0.003404362,0.960117675,High,0
13824,07/11/2011,-341,46,1698.94,0.914209115,0.005735407,0.00604988,0.925994401,Medium,0
13826,16/06/2011,-197,10,189.5,0.528150134,0.001147081,0.000662914,0.529960129,Low,1
13827,13/10/2011,-316,93,412.05,0.847184987,0.01172572,0.001457162,0.860367868,Medium,0
13828,17/11/2011,-351,15,209.49,0.941018767,0.001784349,0.000734255,0.943537371,Medium,0
13831,23/11/2011,-357,74,2202.99,0.957104558,0.009304104,0.007848759,0.97425742,High,0
13832,20/11/2011,-354,3,52.2,0.949061662,0.000254907,0.000172911,0.94948948,High,0
13833,03/07/2011,-214,29,384.8,0.573726542,0.003568697,0.00135991,0.578655149,Low,1
13835,14/11/2011,-348,55,834.57,0.932975871,0.006882488,0.002965072,0.942823432,Medium,0
13837,12/05/2011,-162,19,271.24,0.434316354,0.002294163,0.000954632,0.437565148,Low,1
13838,04/12/2011,-368,174,691.73,0.986595174,0.022049452,0.002455298,1.011099924,High,0
13841,01/04/2011,-121,1,85,0.324396783,0,0.000289969,0.324686752,Low,2
13842,12/10/2011,-315,206,3385.62,0.844504021,0.026127963,0.012069388,0.882701373,Medium,0
13844,28/11/2011,-362,20,361.62,0.970509383,0.002421616,0.001277185,0.974208184,High,0
13845,06/10/2011,-309,9,312.98,0.828418231,0.001019628,0.001103596,0.830541454,Medium,0
13846,15/11/2011,-349,55,865.06,0.935656836,0.006882488,0.003073887,0.945613211,Medium,0
13848,08/09/2011,-281,5,1255,0.753351206,0.000509814,0.004465524,0.758326544,Low,1
13849,19/10/2011,-322,101,1537.95,0.863270777,0.012745348,0.00547533,0.881491456,Medium,0
13850,02/08/2011,-244,93,1595.48,0.654155496,0.01172572,0.005680646,0.671561862,Low,1
13851,05/09/2011,-278,81,2651.46,0.745308311,0.010196278,0.009449281,0.76495387,Low,1
13853,13/10/2011,-316,23,1090.14,0.847184987,0.002803977,0.003877163,0.853866127,Medium,0
13854,01/12/2011,-365,110,8109.52,0.978552279,0.013892429,0.028928281,1.021372989,High,0
13856,24/06/2011,-205,14,388.5,0.549597855,0.001656895,0.001373115,0.552627866,Low,1
13858,13/10/2011,-316,11,216.17,0.847184987,0.001274535,0.000758095,0.849217617,Medium,0
13859,17/01/2011,-47,28,201.16,0.126005362,0.003441244,0.000704527,0.130151133,Low,2
13860,08/12/2011,-372,76,1245.9,0.997319035,0.009559011,0.004433048,1.011311093,High,0
13862,21/11/2011,-355,139,2209.36,0.951742627,0.01758858,0.007871492,0.9772027,High,0
13863,06/04/2011,-126,20,305.78,0.337801609,0.002421616,0.0010779,0.341301125,Low,2
13865,12/10/2011,-315,30,501.56,0.844504021,0.003696151,0.001776609,0.849976782,Medium,0
13866,26/09/2011,-299,7,145.67,0.801608579,0.000764721,0.000506491,0.802879791,Medium,0
13867,08/11/2011,-342,61,1015.29,0.91689008,0.007647209,0.003610035,0.928147324,Medium,0
13868,02/12/2011,-366,33,3192.54,0.981233244,0.004078511,0.011380315,0.99669207,High,0
13869,08/08/2011,-250,307,3104.95,0.670241287,0.039000765,0.011067719,0.720309771,Low,1
13870,07/12/2011,-371,115,2770.94,0.99463807,0.014529697,0.009875687,1.019043454,High,0
13871,17/11/2011,-351,336,6403.25,0.941018767,0.042696916,0.022838859,1.006554541,High,0
13873,12/08/2011,-254,23,389.6,0.680965147,0.002803977,0.001377041,0.685146165,Low,1
13874,16/12/2010,-15,18,540.45,0.040214477,0.002166709,0.001915402,0.044296588,Low,2
13875,17/10/2011,-320,104,1786.79,0.857908847,0.013127708,0.006363403,0.877399959,Medium,0
13876,07/10/2011,-310,7,122.7,0.831099196,0.000764721,0.000424515,0.832288431,Medium,0
13877,14/09/2011,-287,3,117.24,0.769436997,0.000254907,0.000405029,0.770096933,Medium,0
13878,16/10/2011,-319,36,1281.53,0.855227882,0.004460872,0.004560206,0.86424896,Medium,0
13880,18/11/2011,-352,165,3219.77,0.943699732,0.020902371,0.011477494,0.976079597,High,0
13881,06/12/2011,-370,178,17159.52,0.991957105,0.022559266,0.061226378,1.075742748,High,0
13882,07/12/2011,-371,65,1191.13,0.99463807,0.008157023,0.004237582,1.007032674,High,0
13883,29/11/2011,-363,142,2674.48,0.973190349,0.017970941,0.009531436,1.000692725,High,0
13884,02/12/2011,-366,59,787.6,0.981233244,0.007392302,0.002797443,0.991422989,High,0
13885,03/06/2011,-184,28,506.8,0.493297587,0.003441244,0.00179531,0.498534141,Low,1
13886,29/09/2011,-302,16,243.56,0.809651475,0.001911802,0.000855846,0.812419123,Medium,0
13887,19/05/2011,-169,19,349.55,0.45308311,0.002294163,0.001234108,0.456611381,Low,1
13888,12/08/2011,-254,40,605.63,0.680965147,0.004970686,0.00214802,0.688083853,Low,1
13889,08/09/2011,-281,15,416.9,0.753351206,0.001784349,0.001474471,0.756610026,Low,1
13890,08/12/2011,-372,110,1883.81,0.997319035,0.013892429,0.006709653,1.017921117,High,0
13892,13/11/2011,-347,27,632.97,0.930294906,0.00331379,0.002245592,0.935854289,Medium,0
13893,15/02/2011,-76,21,821.1,0.203753351,0.00254907,0.002917,0.209219421,Low,2
